Wavelength;01-Jul-2019 06:15:00;01-Jul-2019 06:45:00;01-Jul-2019 07:15:00;01-Jul-2019 07:45:00;01-Jul-2019 08:15:00;01-Jul-2019 08:45:00;01-Jul-2019 09:15:00;01-Jul-2019 09:45:00;01-Jul-2019 10:15:00;01-Jul-2019 10:45:00;01-Jul-2019 11:15:00;01-Jul-2019 11:45:00;01-Jul-2019 12:15:00;01-Jul-2019 12:45:00;01-Jul-2019 13:15:00;01-Jul-2019 13:45:00;01-Jul-2019 14:15:00;01-Jul-2019 14:45:00;01-Jul-2019 15:15:00;01-Jul-2019 15:45:00;01-Jul-2019 16:15:00;01-Jul-2019 16:45:00;01-Jul-2019 16:45:00
566.840;112.5351692;265.6650055;433.3615994;604.6745075;770.0219808;909.4301788;1049.0578967;1189.7177164;1341.7020520;1467.9427932;1569.7157473;1607.3608651;1662.3267384;1676.0379822;1668.8521441;1646.7350661;1601.7722846;1537.2426145;1458.5112580;1333.1689888;1195.9092272;1045.8561109;881.5092595
567.495;111.9890304;263.3473247;434.6957003;602.9307429;763.6435980;910.7193807;1053.7437387;1193.3514635;1344.2330966;1472.8982873;1549.9524380;1607.1279860;1655.1874989;1679.3151986;1662.5912696;1649.6172084;1596.3890084;1538.8877978;1459.9733288;1329.5945238;1184.2956603;1044.9579948;887.2985527
568.151;111.2891971;264.9404674;434.6820271;602.7971667;762.3389512;901.6506574;1046.0926291;1193.7247866;1328.1007026;1459.4000965;1546.0017287;1599.3328331;1658.4286081;1673.6771350;1663.5134502;1630.7612854;1593.8104359;1540.3625292;1448.5704517;1325.8710003;1185.7960402;1049.4149235;888.7339016
568.806;109.7055091;263.8419997;431.9193248;598.1641099;763.0568564;900.6616896;1034.2868358;1177.9148928;1329.1399230;1455.2849939;1532.0928624;1601.0803919;1655.6784557;1664.7099265;1654.2015204;1626.9042546;1577.1328117;1522.9864833;1450.0085182;1329.5449953;1185.6042264;1039.7997582;876.9892180
569.462;109.5935275;261.0098479;429.8895025;594.6061920;753.9584088;899.3186467;1037.4776220;1173.0074573;1322.8433942;1448.3560799;1537.8030529;1587.0742645;1637.5853192;1664.3225102;1644.1910148;1622.1495838;1564.4439334;1525.8086202;1421.4398888;1316.9689420;1186.9306841;1028.1912485;875.3346376
570.117;109.9060845;261.2442458;430.3702839;595.3760074;750.4354300;889.0058289;1030.4676191;1170.7241622;1332.5988741;1440.0542369;1520.5704102;1575.7027510;1624.3709622;1658.6973754;1631.7183373;1611.4135171;1554.0693021;1523.9644587;1433.8786075;1309.3269648;1176.5495864;1031.6561953;879.0789730
570.773;109.8845239;261.9702765;429.2579343;593.7533806;756.0581432;890.8738250;1035.3177921;1170.3707018;1330.2502814;1439.6408784;1518.4449595;1578.6277081;1628.3060600;1649.7593111;1652.7050428;1616.1304246;1577.9821085;1510.2606921;1426.5553372;1318.4971499;1176.7362784;1025.6970732;874.2024356
571.429;109.4123944;264.0031866;430.9526522;596.5027337;759.0591738;893.8671557;1031.1737560;1172.9492939;1333.5629355;1435.8389477;1530.5271053;1577.6200212;1650.3030999;1643.6986963;1636.1839908;1630.5893038;1569.9104608;1517.4495603;1428.6198280;1309.2827172;1174.1816280;1028.0507319;882.5914708
572.084;110.9610469;262.6305065;431.1701456;596.2986009;756.8877135;900.4957531;1040.3927375;1187.3409328;1329.1084831;1439.9923076;1535.9448345;1587.0334970;1646.2214392;1662.5233263;1653.5664704;1631.7477402;1583.2068420;1524.3943344;1445.0135264;1314.6038716;1188.9557605;1033.7841979;874.0721349
572.740;111.0145136;264.0589886;435.0310447;603.0182626;754.9900935;902.0308654;1045.2939872;1181.0818519;1329.1305219;1461.2537253;1557.6247016;1602.6145685;1654.0517146;1671.3544719;1656.1815725;1635.0002496;1582.2291909;1537.2280571;1439.5633340;1335.1388224;1195.3398870;1050.4756341;883.7559053
573.395;110.7546314;265.2196434;435.8008264;602.1721285;760.6968510;910.7383073;1038.6474515;1192.5186678;1344.2084604;1463.9413190;1547.9918201;1604.2720529;1648.6818019;1675.7864442;1656.8173745;1628.0157091;1586.7494320;1547.3968071;1446.6059553;1331.5433468;1190.5453404;1045.6814942;886.8598682
574.051;111.1249165;265.4251849;434.7478953;600.4205624;760.5898664;899.5423437;1049.7835846;1187.4406075;1345.6823941;1460.1357509;1544.9907896;1612.9988905;1647.9131452;1676.4090352;1657.9543135;1636.2874231;1602.4307346;1543.1809086;1452.2047121;1329.1885835;1193.3981123;1040.0454438;879.0112081
574.706;110.7877287;263.5847230;431.6318051;597.7096187;762.6431227;902.2179136;1039.7486540;1181.2356321;1335.7727056;1457.5489397;1539.6248296;1599.9767780;1653.7972486;1667.8667614;1662.6642416;1653.7703878;1585.9406846;1539.9291907;1439.7259318;1324.2469995;1184.8694908;1035.3797074;884.2714982
575.362;110.5834576;262.9562246;432.7821226;598.0240035;760.2289771;906.1613658;1045.9695558;1186.7176152;1338.6311825;1465.8357941;1541.7776007;1599.2920656;1650.9432182;1669.7738539;1645.9052319;1637.6813658;1583.4123503;1531.8740561;1440.3682497;1328.1430841;1188.2790421;1036.1805510;880.4072382
576.018;110.4563016;262.3717052;431.4445943;597.4944785;752.1343827;901.6601993;1037.9069511;1174.9961416;1331.6566379;1444.4658180;1526.2984974;1583.5303750;1642.0091098;1669.0750295;1648.4066562;1631.9232758;1575.5459690;1529.4211488;1435.0361727;1314.1718105;1186.4112437;1041.1047930;881.5331209
576.673;110.3760897;262.0531957;430.9332521;594.6366530;755.8973068;900.2028927;1035.1916234;1178.4018112;1325.9011043;1451.1931695;1536.4280397;1586.7052760;1643.6976766;1657.1690664;1649.1107299;1618.9328549;1588.9030705;1531.7964067;1435.6002980;1322.9266714;1181.4844220;1036.1498575;877.5179485
577.329;110.9493111;263.4840331;432.2546316;595.5571086;756.9031401;892.7391626;1041.4623547;1183.9164485;1328.9102785;1445.3200746;1520.7451642;1594.1465486;1631.4380796;1649.9428102;1652.9995073;1628.5142135;1570.1934501;1532.8259020;1435.8612529;1310.0292793;1179.7097573;1033.9443678;882.0386880
577.984;110.0807985;263.1065155;430.5125445;588.6315983;751.9077681;901.5579040;1040.2555104;1174.9525293;1324.5868679;1448.2780769;1530.5039485;1585.7531733;1635.6672472;1677.4530375;1648.3182256;1626.9440039;1576.6414331;1516.9213226;1434.9559987;1312.3020873;1182.9390334;1032.1929960;875.8731719
578.640;110.3316984;263.1579972;429.3796118;595.9608851;751.2816916;898.6810352;1040.1725044;1170.8447085;1322.1046807;1445.1967264;1539.6118780;1586.2982398;1649.9839236;1659.7247952;1639.8960410;1625.4553916;1576.3797601;1519.0717537;1433.2140909;1308.0101294;1186.3328236;1039.0503251;875.2120311
579.295;110.1267654;263.3544022;430.8796609;591.0581613;752.8151335;900.5698409;1037.4247332;1185.2208199;1333.7737053;1452.5232705;1547.4598559;1594.0176731;1643.9271279;1673.1007986;1649.7532411;1625.7729152;1581.7039391;1520.8859922;1430.8147941;1318.8309984;1186.2630316;1039.9214914;874.4325688
579.951;111.0093395;262.5397800;432.7820134;598.7037728;760.9498573;897.2860070;1037.2673714;1190.9277000;1337.5547459;1459.3107666;1548.7456024;1599.3836938;1642.3317180;1650.2450742;1659.5239853;1644.5960433;1587.0094455;1537.1972621;1442.7930058;1317.0765472;1183.5478253;1045.0458868;878.4426960
580.607;110.2301571;265.4278107;431.4402633;598.7865591;758.3421520;903.7412502;1046.2109530;1191.1181609;1342.9139712;1457.4319623;1549.6702510;1606.5130844;1651.1045505;1664.2993022;1673.1109440;1644.3039789;1598.6452792;1539.9304322;1450.1972612;1329.6615226;1189.1738233;1041.9312514;893.6113097
581.262;111.8030177;267.6698345;435.8815031;604.5916663;767.3985615;914.9079141;1051.1276940;1188.4311905;1344.3140483;1470.9019761;1550.1549704;1610.4560102;1657.9431132;1685.4268905;1684.4115178;1660.0940970;1591.3770717;1545.4795489;1451.8580331;1330.6092785;1199.5806976;1049.9618406;889.7345182
581.918;111.3312602;265.9787519;440.6620409;607.1490678;768.8943698;911.2597275;1052.0936123;1198.5902070;1357.2803267;1473.7180192;1559.1923805;1610.5515834;1671.7498514;1690.8580878;1676.4073347;1658.7949541;1604.0557813;1547.1749549;1477.2392872;1340.0660231;1193.9966365;1050.6003407;889.1970257
582.573;112.7149958;267.0811223;437.5078612;609.6392122;770.1140903;910.7017938;1060.7965419;1199.5214517;1341.1108690;1472.4153035;1563.5617960;1607.3451311;1670.9263224;1690.4704550;1677.2029421;1665.7489076;1607.1986975;1550.8858075;1462.3317193;1338.6924263;1208.9261092;1056.7278109;889.1959544
583.229;112.0340215;268.4718915;439.5265075;612.0717941;775.1485453;915.2643540;1056.5425648;1200.6786512;1355.8188746;1479.9140699;1562.5674189;1616.7210726;1672.6836912;1692.5486082;1689.7323557;1654.9237405;1609.5518981;1568.4566881;1467.8764945;1338.4570028;1211.1695916;1057.0481714;892.2586473
583.885;112.0829710;268.0190869;438.9035939;613.6129680;772.1228913;914.5749823;1061.3572670;1202.9295573;1350.2557283;1472.9938568;1563.8100636;1622.7093316;1666.6371827;1688.4475859;1683.5337859;1662.7494812;1612.8788372;1549.1385806;1456.9449862;1342.5622696;1213.4054819;1051.2757470;883.3960221
584.540;111.8813893;267.6465961;435.1214303;606.1226497;764.0283990;911.2922532;1060.7973089;1187.1629565;1345.8388895;1480.1189059;1540.6718801;1616.1010204;1667.4223370;1678.2933850;1664.1627631;1647.3474927;1602.2551245;1541.5756260;1450.1029361;1335.2374248;1199.5739626;1051.2178088;894.6745660
585.196;110.6808542;266.1530563;436.6984437;603.4035868;763.1326728;909.0504097;1051.3956274;1188.2123315;1340.6841285;1468.3344573;1544.1415633;1608.8196374;1671.4704118;1660.1520257;1648.7465487;1644.6495014;1588.1625767;1536.2775848;1453.3238378;1330.8951288;1190.9178146;1047.0012894;882.7294312
585.851;110.1418944;262.3702022;429.0191693;597.8631158;754.3748077;898.1131151;1037.1394798;1174.2419995;1326.9972497;1454.2685924;1531.0890979;1590.2173589;1650.7268781;1668.7221632;1646.3413037;1613.1069008;1577.8285873;1530.0839838;1436.2124397;1311.0938987;1179.3052221;1036.2587825;877.8715013
586.507;109.1461791;261.2662753;425.3159728;592.4661799;754.8087688;889.5295540;1029.0567969;1161.2635249;1315.1358437;1436.5656475;1531.7195617;1576.6532342;1629.3165375;1653.6616042;1628.0965724;1621.4223175;1555.3042540;1515.6672341;1414.1259334;1300.7686858;1169.7977291;1027.6915978;865.7942298
587.162;107.8313227;257.3445363;419.0936545;583.5960320;731.7036789;879.1649965;1011.2689263;1145.3804636;1300.1247747;1419.9264753;1494.9956096;1553.0247105;1604.1614214;1613.0355330;1615.5539206;1601.7137581;1543.7393438;1493.6557468;1400.5868111;1283.0805801;1154.2174754;1015.0285386;852.4044793
587.818;105.6530100;252.0068308;413.0598163;572.5561824;728.7244829;860.1664126;997.3987622;1134.1688495;1265.7053596;1398.6358138;1463.3527997;1528.7663577;1572.3777847;1597.4077240;1575.7765969;1564.0021559;1519.1357104;1464.8360411;1376.6459899;1258.6160880;1136.9317050;998.7060399;843.6537926
588.474;103.0514594;246.4497694;402.3870663;558.2102953;709.9917015;844.5678796;973.5518593;1119.0115669;1244.3812905;1363.9352517;1447.1252717;1497.1282814;1538.1569505;1566.7435997;1556.9005087;1534.0137551;1485.6315184;1436.3456570;1347.3306471;1232.3888149;1119.7021204;973.5573714;828.2291375
589.129;102.2438171;244.2347631;401.5929955;551.4468154;698.9030597;832.1881624;967.8921918;1100.6055258;1231.7773934;1338.7814084;1422.5631429;1482.2140025;1523.3039021;1539.4822301;1529.5741577;1519.9251527;1450.4882425;1408.7416400;1335.4499148;1217.4721717;1101.3470421;967.1682422;813.0424604
589.785;101.5676599;243.2518451;399.6306385;552.2070086;692.0940823;825.3298833;952.4359261;1084.6378625;1219.4953197;1335.9310912;1411.9638055;1478.3279525;1509.9968342;1525.6467243;1518.3730881;1506.6749069;1458.7932810;1414.4420110;1326.1025840;1202.1813254;1089.3519656;956.9382059;807.5054194
590.440;100.9322535;244.1278178;401.0846186;549.4251805;695.8626493;829.4796954;957.3618872;1089.9864107;1226.8999906;1337.8169464;1418.3186511;1470.4082835;1513.9786880;1548.0293842;1516.5176637;1505.5606699;1454.6376067;1409.7028981;1323.2637876;1213.8614079;1096.9056617;953.7324186;805.5960648
591.096;103.7696972;244.4869315;402.1868405;556.1314394;705.7300345;836.3517839;964.2245279;1094.5901417;1240.3102503;1352.3504141;1436.5718144;1484.1658971;1521.1744001;1550.2126139;1535.4507189;1527.3992500;1473.5997871;1416.1453152;1339.9608780;1223.9456984;1098.7568027;961.4266674;819.8445933
591.751;102.8363249;245.3370701;405.6414695;554.8224938;707.4152477;848.6225445;975.9760121;1101.3438847;1235.1336372;1356.7600111;1435.1146693;1490.7579545;1529.3903701;1572.0528796;1550.9661406;1530.0897585;1476.2409150;1435.6899830;1347.7340759;1234.4476470;1109.9157681;964.8046117;820.5361324
592.407;104.0518811;245.8200169;407.2267953;559.2822771;711.5986965;851.0854287;980.7321676;1111.3094763;1250.6095881;1374.2793980;1455.6585765;1499.2386472;1538.6987414;1564.7948780;1559.9559676;1532.3654774;1490.5685134;1441.6604383;1345.4294898;1246.8503921;1110.1154365;971.7512644;824.8822674
593.063;103.8990103;249.2037163;407.8647658;565.6568975;716.6801907;850.1200287;985.0561805;1111.7609189;1260.3997165;1374.2957672;1447.9628781;1508.5201578;1547.5767305;1574.0161929;1564.3014527;1546.5262891;1500.5450720;1452.8558726;1360.1875904;1254.1981368;1128.0693994;977.6923838;830.7640658
593.718;104.4005036;249.8448161;408.4733661;565.7083779;714.5796519;855.8024586;984.5603706;1111.1624126;1253.9116509;1367.1507422;1449.9924432;1506.8137434;1555.8894884;1572.7987023;1565.7592562;1554.6038944;1488.3627693;1460.5817333;1365.9614354;1243.6043777;1130.4859511;984.0905552;831.8593581
594.374;105.0647464;250.9693251;408.3407045;567.5943275;725.4808675;855.0389178;989.4775348;1117.5893055;1255.7531677;1372.3233641;1453.3962044;1512.9845409;1552.8441029;1579.0720010;1568.6917465;1548.4990393;1498.5695045;1446.6702848;1364.9953279;1254.0116930;1125.8571976;989.6201108;833.0859169
595.029;105.9255911;247.8573642;407.4760684;566.3630283;721.5271502;859.2478373;985.6024170;1125.4534126;1266.8768516;1372.4634107;1455.6468418;1519.7396923;1547.4659741;1576.1870381;1577.7605657;1558.6354861;1502.3704385;1450.7936450;1365.9984953;1255.2796709;1127.2108844;988.8412768;840.1431989
595.685;105.1675778;251.4244585;415.5846745;570.6666900;727.2872220;853.9873792;983.0284913;1128.5188601;1267.9593400;1383.1690737;1464.1778442;1516.0795265;1564.7060805;1600.9823884;1583.1905757;1573.8564034;1504.9450214;1452.6134997;1374.7040457;1260.0521882;1120.8131771;986.7964856;838.1576675
596.341;105.6105020;252.6332896;412.8040404;574.2336249;726.0140207;862.9283188;993.2476279;1132.2768502;1280.2269682;1390.6882290;1476.4035065;1526.1923361;1578.3486153;1596.2403889;1576.9583237;1565.2840456;1514.9054069;1467.5818627;1384.9378586;1269.6839866;1129.8367871;996.8191317;842.2773527
596.996;106.2297543;252.5430013;412.1446032;572.3730143;731.2486491;860.0858073;997.8559067;1140.5659402;1285.0761184;1383.3121675;1475.6923915;1538.0383498;1566.7462632;1596.5397429;1599.1762937;1558.0564131;1515.8574469;1467.0884347;1379.4439069;1265.8089397;1143.8294474;990.4608017;842.0204828
597.652;106.1101706;253.7432742;414.0076212;577.4541184;725.6100882;861.9673528;1002.4562595;1141.1572316;1273.3631739;1388.2787750;1487.9916490;1536.1960188;1571.7861550;1607.6862755;1582.8363302;1570.6111794;1526.8747033;1472.3965649;1388.6880432;1267.2572591;1136.4479712;995.3548879;844.6449071
598.307;106.0930998;252.2167514;413.0273091;574.5769882;725.6235013;872.4805855;1005.8480394;1137.5314625;1297.5465909;1399.3641797;1477.9560548;1542.7783759;1569.2385856;1599.9064157;1593.4437231;1574.9576147;1519.6359955;1477.7677118;1385.8063815;1281.7175080;1136.0439308;989.2497785;842.2304391
598.963;106.1012423;253.5269779;414.1408654;575.5593575;735.8712215;872.4779764;995.8143694;1127.2048411;1278.8171572;1401.5024295;1483.0360206;1527.5501494;1570.3233254;1600.7230360;1594.6563391;1568.8464205;1523.3590250;1477.0775411;1381.8562452;1269.4260291;1143.1830271;999.5249371;847.8308219
599.618;106.6516513;251.6444668;415.6908131;574.4966394;726.6464684;868.1323499;1007.0831511;1140.9427820;1288.0671311;1397.1816466;1474.2773516;1542.1345702;1579.8773224;1602.2432794;1595.5253640;1572.5752440;1527.3342145;1472.6606547;1396.1650261;1278.4377046;1146.3528495;997.5838726;846.6924726
600.274;106.0312066;254.1729363;415.5405430;576.6458557;726.0440444;865.4352267;1005.2716405;1138.3653298;1282.7852715;1396.7821273;1484.6786143;1536.2553613;1585.4729955;1594.8397455;1603.2014949;1569.8166221;1519.1897003;1469.5577354;1384.8501078;1271.4624365;1137.4201743;1003.8174951;842.9412120
600.930;105.9740115;253.1774609;416.0332136;577.7916627;729.0765014;869.9510496;1003.9025090;1138.6008835;1271.3915271;1400.3507011;1482.4272727;1541.4236135;1594.9914458;1601.6400462;1593.0471659;1580.7693864;1530.2988144;1474.9386245;1383.0427589;1271.2789878;1141.2626238;996.6460422;851.7480056
601.585;106.3458721;255.6566893;416.7840504;572.9731793;733.2919353;869.0338604;1004.3054265;1137.9345706;1284.5063283;1401.6996921;1490.1626123;1525.6207861;1590.3718482;1614.3038589;1600.2053210;1581.5399713;1527.6692283;1470.9067757;1379.0703546;1264.1051695;1144.6728115;998.7780214;846.6451134
602.241;106.7956349;254.1252479;416.9417235;576.2918331;731.1310200;871.1491988;1008.7763732;1147.6442672;1294.7990420;1398.1725530;1487.4175230;1538.6254454;1594.9284469;1598.9979310;1597.1605893;1582.1305390;1530.9855563;1478.3794665;1400.1889059;1268.5404795;1146.2164531;1002.4658755;861.7243127
602.896;107.4770817;256.7658654;419.7004167;583.8531495;734.5308899;873.8926190;1015.3488179;1146.7338416;1288.4722524;1405.1080885;1498.3911688;1546.8027838;1601.9252203;1614.9648007;1619.2248470;1585.6315851;1533.8118990;1488.4996937;1392.1594516;1287.0692144;1153.4761042;1010.9325691;856.9940698
603.552;108.0663765;256.5032369;421.7102123;585.6393295;735.5964580;882.5818343;1016.5492263;1145.7024873;1301.0116519;1421.1468546;1505.1155214;1546.7538626;1610.7533133;1625.9044405;1623.3013740;1586.3367778;1544.9114086;1488.1917220;1399.7342414;1286.3630959;1163.1628813;1008.3590009;860.3496464
604.207;108.2395920;257.5201284;421.0493657;581.2103883;744.1964446;880.6219753;1018.5718198;1159.4363229;1311.5578484;1415.6352702;1511.7298355;1565.4440647;1609.8504057;1637.7093353;1618.5984367;1597.6471480;1551.6012766;1496.3858713;1408.9161447;1289.8890238;1165.3471377;1021.7019569;862.7210801
604.863;108.5925977;258.9292588;422.6880165;588.6821294;748.3270380;881.5495092;1023.6312836;1164.1953089;1299.7631501;1428.2365741;1508.9373121;1576.5878433;1601.3581193;1634.9554270;1631.4106094;1618.0455931;1553.9814825;1505.9704933;1418.1354430;1297.7317082;1162.3240156;1019.3556568;866.4901457
605.519;108.2501552;257.9261110;426.1398642;584.7873946;749.2827508;881.9734691;1017.6623560;1159.9650192;1304.1618922;1420.1380172;1508.7973973;1572.8540929;1614.5810621;1642.1171241;1634.7837008;1606.2955002;1536.1320437;1495.6269942;1420.4705804;1300.5935124;1167.5882628;1021.8445564;862.8352437
606.174;108.2954825;257.5526069;423.6949090;585.9017201;740.7314075;883.3666076;1013.4444574;1157.1633920;1307.3200629;1424.1331159;1494.2475243;1560.4817660;1604.3013757;1631.4035581;1632.4256417;1599.6787067;1559.9603546;1495.3043941;1410.9927750;1301.4994755;1154.4945111;1019.5263522;859.3703510
606.830;107.7005016;257.2307723;422.6899544;582.3423312;737.1708521;878.1288665;1022.0443864;1160.1746062;1300.7608744;1411.5124373;1513.8853726;1549.6178949;1618.0400780;1635.9305015;1610.5976924;1608.2077834;1547.7587046;1496.4603128;1402.4619308;1281.8582637;1159.1122394;1013.0828919;858.7457376
607.485;107.2499445;255.3088256;421.7800277;582.7219809;741.6286377;882.9171607;1023.2726125;1153.9729465;1286.2515449;1412.0388197;1505.3263219;1556.5243677;1610.8179494;1633.0302687;1604.6948943;1603.5154599;1545.8859681;1494.1875488;1414.0064422;1291.8375844;1159.0742322;1019.6668418;858.9692113
608.141;107.2498401;253.8776095;417.8633892;581.5167415;737.8292809;871.3155492;1011.0013669;1152.3526420;1291.9893022;1415.8142740;1493.6872084;1542.1618725;1599.6464598;1620.4375651;1609.0924399;1589.5096904;1541.2621501;1492.0712894;1400.9752877;1284.0053051;1147.4338448;1010.3160888;850.8031028
608.796;106.9817846;253.9330900;416.4324584;580.0355373;729.7935852;870.1189719;1010.6555572;1141.8695047;1286.7529626;1406.5568127;1489.5401689;1543.5030879;1590.0154428;1607.9236481;1594.6410497;1585.5133643;1528.1653628;1485.9511676;1387.0056078;1287.9118373;1147.9073895;997.9031775;850.0527838
